text,label
"@user @user Skank ,hoe , all these words you use to describe female artists.gosh,get a grip. Do u… ",0
The German Government Pays for 3 Week Vacation for Refugees to Go Home The German government is actually giving refugees three weeks paid vacations INCLUDING airfare BACK to the very countries that claim they are fleeing because it is unsafe. JUST ,0
"“Many of these parents were removed from the country without their child, all of this is the result of the government’s separation and then inability and failure to track and reunite,” [Judge] Sabraw said. ",0
@user @user @user Your a bitch who needed to shut his hole ,1
Have you heard ‘Wavy Bassline Mix (HALLOWEEN SPECIAL)’ by The Skank Bank on #SoundCloud? #np ,0
"@user @user @user What the hell is this?  Is this part of the healthy conversation you were just preaching to us about?  She's our First Lady, like it or not.  She's also an immigrant, a mother and daughter, and fuck you for allowing this. ht ",0
of i wanna scream ppl that STUPID! Cube is the shitty company? cube is cancelled?? NO. edawn and hyuna went against rules.ofc cube pissed bc they didn't even listen to them?? what are you thinking? sm jyp yg.. all of them will do same. just shut the fuck up anymore. ,0
fucking take that stupid bitch FILTHY whore nobody will love you fuck you idgaf if ur pregnant ill kill u go ahead call the cops nobody wi ,1
"The Dr.Ron Paul! #makelibertywin #yalcon2018 #presidentpaul #endthefed #sendthemhome #liberty @ Reston, Virginia ",0
"WOW, Trump Just Did It: TWEETS Video Exposing Dem/Obama/Hillary Immigration Hypocrisy ",0
@user War torn? Most so called refugees come from safe countries! Moron!#fuckEU #leaveEU #sendthemback it's the only option to save Europe ,1
@user @user These weak little men cannot abide women who... are alive? This is today's @user Too emotional to think. Hysterical! ,0
Dutch prisons are so empty they're being turned into homes for refugees via @user ,0
It must suck to not be me ,0
"It appears the left is out of control in Germany as well, son murder and he is the bad guy, they are crazy for sure @user @user #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike enough already ",1
Bitch mad cuz I nutted quick... first of all yo pussy just good so be happy ,1
"How about a GoFundMe for a few hundred million dollars, to build a wall along the border side of this farm? #BuildTheWall #BuildThatWall #BuildTheDamnWall ",1
"@user @user Lower taxes, raise the TFSA, stop immigration, end White Genocide as government policySome basic truths:  Access to White people is not a human righthttps://t.co/DImPWggSVZ ",1
@user  come on woman do your job right #WomenSuck ,1
"2017ðŸ‘‰Should EU take migrants from #Italy when they already sent 100,000+to roam Europe.All for @user bt “migrant sharing” a nonsense &amp; plays into hands of Brussels, which seeks to commit EU to mass migration.#Visegrad @user ",0
"He is the new enemy (H.Kickl, minister of interior) of the left comunistic-socialist-green groups which make business with refugees. He will do everything to bring refugees out of Austria, this disturb the business. ",1
"#BorderSecurity #BorderPatrol #Immigration #Undocumented #Aliens#PresidentTrump has signed an Executive Order ending #CatchAndRelease.  This is a huge, Catch and Release has been a... ",0
Frustration and heartbreak as migrant parents look for kids ,0
#immigrants #racist #Trump ,1
Aw 😍😘 I owe you a mustache ride! ,0
Russian immigrant seeks Democratic nod for Alaska House seat (from @user by ⁦@beckybohrerap⁩ ⁦@MThiessen⁩  ,0
@user Beware USA + Europe from illigal immigration ! ,1
When you're tryna sneak out their crib quietly in the middle of the night ,0
Stop tweeting about your boyfriend. No one gives a shit. And you're gonna break up in a month anyway #WomenSuck ,1
Young people taking care of business.  ,0
@user The real @user @user bho & holder also killed @user Officer Brian Terry with his #FastandFurious debacle. many others died because of your negligence??#buildthewall#DeportThemAll #NoDACA #NoAmnesty #noworkforEWI ,1
@user thank you for liking my 'not all men' tweet btw ,0
@user Another incident in Germany will it be a drunk driver or another angry immigrant with issues innocent to proven Guilty there is so much goodwill before it becomes salt in the wounds of a giving Nation ,0
@user @user @user Women Are Offended by his Porn & Rape Essay Stating “A Woman Enjoys Interc… ,0
You gotta throw glitter after that. Bitch pussy must be SERIOUS. ,1
@user @user This old bitch needs to go out to pasture! Dig a hole too racist ,1
Large areas have been evacuated and people were moved to shelters to wait for the waters to subside. ,0
I'm at the Plaza Roberto Maestas on Beacon Hill with @user to stand with people of color and immigrant communities as a collective voice of engaged voters. Watch LIVE on Facebook:  ,0
"As the European Union gives political cover to Italy &amp; other states blocking &amp; threatening charities rescuing refugees &amp; migrants escaping Libya, death rate soars to staggering 1 in 7 ",0
@user 'Oh said a bitch who lost everything. You whore.' ,1
Was getting elbowed by a triple chinned cunt with nails like a woman ont train Let a smelly fart out before moving… ,1
#ICE #IllegalAliens #Border #Immigration #BringBackOurBorders#Oakland Mayor #LibbySchaaf warned everyone in... ,0
my neighbour is such a cunt i hope someone murders that stupid bitch. preferably tortures her first as well ,1
Trump is correct he just said it the wrong way should the Queen head of the british Commonwealth just tell the shitty nations to buzz off certainly not but would the uk people vote to end the commonwealth l think yes less pressure on NHS Housing etc Brexit no to immigration ,0
Angel Families Hold Rally to Combat Illegal Immigration. #DeportThemAll #NoAmnesty #NoDACA ,1
Why do women use them being on their period as a excuse to be a cunt? You had it since you were 13 you can’t control yourself? ,1
"While #forestfires are terrifying and tragic, should the fed. gov. grant #California assistance with which to fight them while it thumbs its nose at the rest of the country by protecting illegal immigrant criminals? (Hasn't Cali been denying federal jurisdiction over its land?) ",0
Don't fucking toy with me #WomenSuck ,1
@user @user @user @user @user So you cant stand your own kind either you gotta breed with something else. ,0
Criminals NOT immigrants! Lets call them who they are if they DID NOT come in our AMERICA LEGALLY ! They get NO amnesty for breaking the AMERICAN LAW. @user @user @user @user @user @user @user @user @user ,1
@user LMAOO you pussy. What those emojis mean?! ,1
@user @user Agree with your idea to use the Army to build the wall! Do it! #BuildThatWall #BuildTheWall ,1
Over 62 million people voted for @user b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA ,1
Me after The Walking Dead season finale ,0
"Int’l, 1st- and 2nd-gen immigrant students make up an average of 30% of undergrads in U.S. -Miriam Feldblum, executive director, Presidents’ Alliance on Higher Ed and Immigration ⁦@AraceliHLaroche⁩ ⁦@MegitaSmith⁩ ⁦@nmvalenzuela⁩ ",0
When your friend moves away to be with someone... ,0
No one gives less fucks than a pitcher that intentionally hits a man holding a bat with a baseball ,0
Watch my snap story tonight it will be all over it 😇 ,0
@user WHAT some of these BITch Part starlets promote to young is worse than rape it is rape of young minds. What goes around comes around! ,1
"Angels Don't Die. I think it's better that two Immigrant children in a concentration camp in Southwest US die every time Donald Trump tweets, tweet tweet tweet tweet tweet like a bird. ",0
"ISO several *new or used* items to foster greater self-sufficiency of a few recent refugee families: work boots, lunch boxes/bags, apt size microwaves, food storage containers, laptops...and drumroll...a large family... ",0
I love how I wasted 5 years on a stupid cunt. Only to find true love with the beautiful woman I was with before that. Life's funny sometimes ,0
"We want the world to give us justice and make it possible for us to go back.The fact that we had to flee, we want justice for that. We ask for justice from the leaders of the entire world.https://t.co/3jv0hnp8Md ",0
"Austrian, Italian and German interior ministers discuss migration ",0
@user Biggest menace affecting growth of India is its population.Must take steps to curb population&amp;illegal immigrants ,1
"At this time, w-organized crime/returning jihadists, it’s a matter of national security.  #Italy #Salvini must ignore international social engineers/cultural Marxists.#V4 Italy Kurz others must challenge empty threats from UN-EU migration pimps. What can they really do about it? ",1
Coding program in NY seeks to open tech career doors for immigrant girls ,0
@user I am serious and sure that I want to put my penis in the hole of your ass ,1
@user @user @user THAT BITCH MUST HAVE A STRONG BACK. SHE CANT STOP DIGGING THE HOLE SHES IN. JESUS HILLA M… ,1
I’m watching Kim’s Convenience on Netflix and honestly the immigrant/first gen experience in America is so universal. We really could all link up and be in this together except literally every immigrant culture’s #1 rule is “stick with your own” lol ,0
"#LandDegradation drives mass #migration, #climatechange. Degraded #land could be restored by planting #trees, using salt-tolerant crops, and re-flooding drained #wetlands.ðŸŒ²ðŸŒ³ðŸŒ´ðŸŽ‹ðŸŒ„#soil #landrestoration #landlivespeace #livelihoods ",0
Oh btw just to offend the femalesss CUNT CUNT CUNT WHORE CUNT WHORE SLUT BITCHSLUT FEMINISTSHIT ,1
@user @user @user @user @user @user You're not welcome Illegal immigrant. You belong to the low class monkeys who's only good at dying everyday and begging the world to help them. Such a poor godless nation. No wond ,1
@user @user @user @user @user @user No One believes  that Myth! Legal Workers Line Up for Restaurant Jobs After Sheriff Joe  #Immigration Raids via @user ,0
Me flirting- So how wealthy are your parents? ,0
"A judge sentenced three Muslim refugee boys in the sexual assault of a 5-year-old girl in Idaho, but nobody knows... ",0
